gene_names;protein_names;ksmbr_number;kust_number;accession_number
;Uncharacterized protein;;kustb0115;Q1PUG4
;HTH cro/C1-type domain-containing protein;;kustb0118;Q1PUG1
;Uncharacterized protein;;kustb0119;Q1PUG0
;Similar to glycosyl transferase family 1 (EC 2.4.1.-);;kustb0121;Q1PUF8
;Similar to glycosyl transferase family 2 (EC 2.4.1.-);;kustb0122;Q1PUF7
;Uncharacterized protein;;kustb0126;Q1PUH2
;Similar to glycosyl transferase family 1 (EC 2.4.1.-);;kustb0129;Q1PUG9
;Polbeta domain-containing protein;;kustb0131;Q1PUG7
;Uncharacterized protein;;kustb0134;Q1PUI4
flgI;Flagellar P-ring protein (Basal body P-ring protein);;kustb0135;Q1PUI3
flgH;Flagellar L-ring protein (Basal body L-ring protein);;kustb0136;Q1PUI2
flgE;Strongly similar to flagellar hook protein;;kustb0139;Q1PUH9
;Uncharacterized protein;;kustb0140;Q1PUH8
;Uncharacterized protein;;kustb0142;Q1PUH6
;Uncharacterized protein;;kustb0143;Q1PUH5
flgE;Flagellar hook protein FlgE;;kustb0144;Q1PUJ3
fliK;Similar to flagellar hook-length control protein;;kustb0146;Q1PUJ1
;Uncharacterized protein;;kustb0147;Q1PUJ0
;Uncharacterized protein;;kustb0148;Q1PUI9
;Uncharacterized protein;;kustb0150;Q1PUI7
moeA;Similar to molybdenum cofactor biosynthesis protein A;;kustb0152;Q1PUI5
;Uncharacterized protein;;kustb0154;Q1PUK2
;Uncharacterized protein;;kustb0157;Q1PUJ9
;Uncharacterized protein;;kustb0160;Q1PUJ6
purM;Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase);;kustb0165;Q1PUL1
;Uncharacterized protein;;kustb0167;Q1PUK9
;Uncharacterized protein;;kustb0168;Q1PUK8
metK;S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (MAT) (Methionine adenosyltransferase);;kustb0172;Q1PUK4
;HicB-like domain-containing protein;;kustb0173;Q1PUM2
;Polbeta domain-containing protein;;kustb0175;Q1PUM0
;Uncharacterized protein;;kustb0176;Q1PUL9
;Uncharacterized protein;;kustb0177;Q1PUL8
thrC;Strongly similar to threonine synthase (EC 4.2.3.1);;kustb0178;Q1PUL7
;Uncharacterized protein;;kustb0179;Q1PUL6
;Uncharacterized protein;;kustb0180;Q1PUL5
;Uncharacterized protein;;kustb0181;Q1PUL4
;Uncharacterized protein;;kustb0183;Q1PUN0
;Uncharacterized protein;;kustb0185;Q1PUM8
;Uncharacterized protein;;kustb0186;Q1PUM7
;N6_N4_Mtase domain-containing protein;;kustb0190;Q1PUM3
;Uncharacterized protein;;kustb0191;Q1PUP0
;Uncharacterized protein;;kustb0193;Q1PUN8
;Uncharacterized protein;;kustb0197;Q1PUN4
;Uncharacterized protein;;kustb0199;Q1PUN2
;Uncharacterized protein;;kustb0208;Q1PUP1
;B12-binding domain-containing protein;;kustb0209;Q1PUQ9
;Uncharacterized protein;;kustb0211;Q1PUQ7
;Uncharacterized protein;;kustb0217;Q1PUQ1
;Strongly similar to UDP-glucose/GDP-mannose dehydrogenase enzyme family (EC 1.1.1.132) (EC 1.1.1.22);;kustb0219;Q1PUR9
;Uncharacterized protein;;kustb0221;Q1PUR7
petB;Similar to cytochrome b6 (EC 1.10.2.2) (EC 1.10.99.1);;kustb0222;Q1PUR6
;SSD domain-containing protein;;kustb0226;Q1PUR2
;Uncharacterized protein;;kustb0227;Q1PUR1
;NAD_binding_4 domain-containing protein;;kustb0230;Q1PUS8
;PMT_2 domain-containing protein;;kustb0231;Q1PUS7
;Uncharacterized protein;;kustb0232;Q1PUS6
;Uncharacterized protein;;kustb0233;Q1PUS5
;Uncharacterized protein;;kustb0234;Q1PUS4
;Predicted orf;;kustb0235 kuste2619 kuste3249 kuste3618 kuste3624 kuste4579;Q1PUS3
;Uncharacterized protein;;kustb0236;Q1PUS2
;Uncharacterized protein;;kustb0237;Q1PUS1
;Uncharacterized protein;;kustb0238;Q1PUS0
;Uncharacterized protein;;kustb0239;Q1PUT8
;Uncharacterized protein;;kustb0242;Q1PUT5
;Uncharacterized protein;;kustb0243;Q1PUT4
;Uncharacterized protein;;kustb0244;Q1PUT3
;Uncharacterized protein;;kustb0246;Q1PUT1
guaB;Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205);;kustb0249;Q1PUU5
carE;Similar to 4''-mycarosylisovaleryl-CoA transferase (EC 2.-.-.-);;kustb0250;Q1PUU4
;Uncharacterized protein;;kustb0251;Q1PUU3
;Uncharacterized protein;;kustb0252 kuste3535;Q1PUU2
tnpA;Similar to transposase;;kustb0253;Q1PUU1
;Uncharacterized protein;;kustb0254;Q1PUU0
;Uncharacterized protein;;kustb0255;Q1PUT9
;Uncharacterized protein;;kustc0257;Q1PUV6
;Uncharacterized protein;;kustc0260;Q1PUV3
;Uncharacterized protein;;kustc0261;Q1PUV2
;Uncharacterized protein;;kustc0262;Q1PUV1
rho;Transcription termination factor Rho (EC 3.6.4.-) (ATP-dependent helicase Rho);;kustc0263;Q1PUV0
coaE;Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase);;kustc0264;Q1PUU9
;Uncharacterized protein;;kustc0269;Q1PUW3
;Uncharacterized protein;;kustc0270;Q1PUW2
thiH;Strongly similair to thiamine biosynthesis enzyme ThiH;;kustc0273;Q1PUV9
;Uncharacterized protein;;kustc0275;Q1PUV7
bioB;Similar to biotin synthase (EC 1.-.-.-);;kustc0276;Q1PUX5
;Uncharacterized protein;;kustc0283 kuste2746 kuste3522 kuste3595;Q1PUW8
;Uncharacterized protein;;kustc0284 kuste3594;Q1PUW7
;Uncharacterized protein;;kustc0285;Q1PUY4
;Uncharacterized protein;;kustc0287;Q1PUY2
;Uncharacterized protein;;kustc0288;Q1PUY1
;Uncharacterized protein;;kustc0289;Q1PUY0
;Uncharacterized protein;;kustc0290;Q1PUX9
hemB;Delta-aminolevulinic acid dehydratase (EC 4.2.1.24);;kustc0293;Q1PUX6
;Uncharacterized protein;;kustc0294;Q1PUZ4
;Uncharacterized protein;;kustc0298;Q1PUZ0
;Uncharacterized protein;;kustc0300;Q1PUY8
trkH;Similar to potassium uptake system protein TrkH;;kustc0301;Q1PUY7
;Uncharacterized protein;;kustc0303;Q1PUY5
;Uncharacterized protein;;kustc0307;Q1PV01
;Uncharacterized protein;;kustc0308;Q1PV00
;Uncharacterized protein;;kustc0310;Q1PUZ8
;Uncharacterized protein;;kustc0312;Q1PUZ6
;Uncharacterized protein;;kustc0314;Q1PV14
;Aldo_ket_red domain-containing protein;;kustc0318 kustd2023;Q1PV10
;Uncharacterized protein;;kustc0319;Q1PV09
;Uncharacterized protein;;kustc0324;Q1PV23
;Uncharacterized protein;;kustc0327;Q1PV20
;Uncharacterized protein;;kustc0328;Q1PV19
;Uncharacterized protein;;kustc0329;Q1PV18
;Uncharacterized protein;;kustc0333;Q1PV33
;"Similar to type IIS restriction/modification enzyme;site-specific DNA methyltransferase (Adenine specific) (EC 2.1.1.72)";;kustc0337;Q1PV29
;HTH cro/C1-type domain-containing protein;;kustc0338;Q1PV28
;Uncharacterized protein;;kustc0339;Q1PV27
;Uncharacterized protein;;kustc0340;Q1PV26
;Uncharacterized protein;;kustc0341;Q1PV25
;Uncharacterized protein;;kustc0342;Q1PV24
coaD;Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT);;kustc0350;Q1PV35
;Strongly similar to pyruvate:ferredoxin and related 2-oxoacid:ferredoxin oxidoreductases, beta subunit (EC 1.2.7.-);;kustc0358;Q1PV50
;Uncharacterized protein;;kustc0362;Q1PV46
;Uncharacterized protein;;kustc0364;Q1PV63
;Uncharacterized protein;;kustc0365;Q1PV62
;Uncharacterized protein;;kustc0366;Q1PV61
;Uncharacterized protein;;kustc0368;Q1PV59
atoC;Strongly similar to sigma 54 response regulator (EC 2.7.3.-);;kustc0372;Q1PV55
;Similar to two-component sensor histidine kinase (EC 2.7.3.-);;kustc0373;Q1PV73
;Uncharacterized protein;;kustc0378;Q1PV68
;Uncharacterized protein;;kustc0380;Q1PV66
FTCD;Strongly similar to glutamate formimidoyltransferase (EC 2.1.2.5);;kustc0382;Q1PV64
;Uncharacterized protein;;kustc0384;Q1PV81
;Uncharacterized protein;;kustc0385;Q1PV80
;Uncharacterized protein;;kustc0386 kuste2998 kuste3123 kuste4229;Q1PV79
;Uncharacterized protein;;kustc0387;Q1PV78
;Uncharacterized protein;;kustc0388;Q1PV77
;Uncharacterized protein;;kustc0389;Q1PV76
;Uncharacterized protein;;kustc0390;Q1PV75
;Hypothetical heme protein;;kustc0392;Q1PV92
;Hypothetical multiheme protein;;kustc0393;Q1PV91
;Conserved hypothetical multiheme protein;;kustc0394;Q1PV90
;Uncharacterized protein;;kustc0396;Q1PV88
;Uncharacterized protein;;kustc0398;Q1PV86
;Uncharacterized protein;;kustc0399;Q1PV85
;Uncharacterized protein;;kustc0400;Q1PV84
;Uncharacterized protein;;kustc0401;Q1PV83
;Uncharacterized protein;;kustc0402;Q1PVA2
;Iso_dh domain-containing protein;;kustc0403;Q1PVA1
;Uncharacterized protein;;kustc0406;Q1PV98
;Uncharacterized protein;;kustc0407;Q1PV97
;Uncharacterized protein;;kustc0408;Q1PV96
;Uncharacterized protein;;kustc0409;Q1PV95
;Uncharacterized protein;;kustc0411;Q1PV93
;Uncharacterized protein;;kustc0412;Q1PVB2
;Uncharacterized protein;;kustc0414;Q1PVB0
;Uncharacterized protein;;kustc0415;Q1PVA9
hagH;Similar to hydroxyacylglutathione hydrolase (Glyoxylase II) (EC 3.1.2.6);;kustc0416;Q1PVA8
;Uncharacterized protein;;kustc0417;Q1PVA7
;HD-GYP domain-containing protein;;kustc0418;Q1PVA6
;Uncharacterized protein;;kustc0419;Q1PVA5
;Glyco_hydro_cc domain-containing protein;;kustc0420;Q1PVA4
;Uncharacterized protein;;kustc0421;Q1PVA3
;Uncharacterized protein;;kustc0423;Q1PVC0
;Uncharacterized protein;;kustc0424;Q1PVB9
;DsbD_2 domain-containing protein;;kustc0425;Q1PVB8
;Uncharacterized protein;;kustc0431;Q1PVD0
;Uncharacterized protein;;kustc0432;Q1PVC9
;Uncharacterized protein;;kustc0434;Q1PVC7
;Uncharacterized protein;;kustc0437;Q1PVC4
;Uncharacterized protein;;kustc0438;Q1PVC3
gyrB;DNA gyrase subunit B (EC 5.6.2.2);;kustc0439;Q1PVC2
;Uncharacterized protein;;kustc0440;Q1PVD9
dnaN;Beta sliding clamp;;kustc0441;Q1PVD8
dnaA;Chromosomal replication initiator protein DnaA;;kustc0442;Q1PVD7
;Uncharacterized protein;;kustc0443;Q1PVD6
atzA;Similar to chlorohydrolase/deaminase family (EC 3.8.1.8);;kustc0444;Q1PVD5
;Uncharacterized protein;;kustc0445;Q1PVD4
;Uncharacterized protein;;kustc0447;Q1PVD2
;Uncharacterized protein;;kustc0448;Q1PVD1
cimA;Similar to (R)-citramalate synthase (EC 4.1.3.-);;kustc0449;Q1PVE9
;Uncharacterized protein;;kustc0450;Q1PVE8
;Uncharacterized protein;;kustc0451;Q1PVE7
sucC;Succinate--CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta) (SCS-beta);;kustc0452;Q1PVE6
sucD;Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha);;kustc0453;Q1PVE5
;Uncharacterized protein;;kustc0455;Q1PVE3
hao;Similar to hydroxylamine oxidoreductase (EC 1.7.3.4);;kustc0458;Q1PVE0
;Uncharacterized protein;;kustc0459;Q1PVF9
shc;Strongly similar to squalene-hopene cyclase (C-terminus) (EC 5.4.99.-);;kustc0470;Q1PVG7
shc;Strongly similar to squalene-hopene cyclase (N-terminus) (EC 5.4.99.-);;kustc0471;Q1PVG6
;Uncharacterized protein;;kustc0473;Q1PVG4
;Uncharacterized protein;;kustc0475;Q1PVG2
;Y1_Tnp domain-containing protein;;kustc0476;Q1PVG1
;Y1_Tnp domain-containing protein;;kustc0479;Q1PVH6
napA;Similar to FeS molybdopterin oxidoreductase proteins (EC 1.7.99.4);;kustc0484;Q1PVH1
mnmG gidA;tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG (Glucose-inhibited division protein A);;kustc0485;Q1PVH0
rny;Ribonuclease Y (RNase Y) (EC 3.1.-.-);;kustc0486;Q1PVG9
;Lipoyl-binding domain-containing protein;;kustc0487;Q1PVI6
;Similar to DNA polymerase III clamp loader small subunit (EC 2.7.7.7);;kustc0488;Q1PVI5
;Uncharacterized protein;;kustc0489;Q1PVI4
;Uncharacterized protein;;kustc0497;Q1PVJ5
;Uncharacterized protein;;kustc0498;Q1PVJ4
;TPR_REGION domain-containing protein;;kustc0499;Q1PVJ3
;Uncharacterized protein;;kustc0501;Q1PVJ1
acs;Similar to acetyl-CoA synthetase (ADP-forming) alpha subunit (EC 6.2.1.5);;kustc0502;Q1PVJ0
;Uncharacterized protein;;kustc0503;Q1PVI9
;Uncharacterized protein;;kustc0506;Q1PVK6
;Uncharacterized protein;;kustc0507;Q1PVK5
;Pyridoxal phosphate homeostasis protein (PLP homeostasis protein);;kustc0509;Q1PVK3
;Uncharacterized protein;;kustc0510;Q1PVK2
;HicB-like domain-containing protein;;kustc0511;Q1PVK1
;Uncharacterized protein;;kustc0512;Q1PVK0
vsr;Very short patch repair endonuclease (EC 3.1.-.-);;kustc0513;Q1PVJ9
;Uncharacterized protein;;kustc0515;Q1PVJ7
;Uncharacterized protein;;kustc0516;Q1PVL6
;Uncharacterized protein;;kustc0517;Q1PVL5
;Uncharacterized protein;;kustc0518;Q1PVL4
;Uncharacterized protein;;kustc0519;Q1PVL3
;Uncharacterized protein;;kustc0520;Q1PVL2
;Uncharacterized protein;;kustc0521;Q1PVL1
;Uncharacterized protein;;kustc0522;Q1PVL0
;Uncharacterized protein;;kustc0523;Q1PVK9
;Predicted orf;;kustc0524;Q1PVK8
;Uncharacterized protein;;kustc0525;Q1PVK7
;Uncharacterized protein;;kustc0527;Q1PVM3
spsQ;Similar to family 2 glycosyltransferase SpsQ (EC 2.4.1.-);;kustc0529;Q1PVM1
;Uncharacterized protein;;kustc0530;Q1PVM0
;Predicted orf;;kustc0532;Q1PVL8
;Putative tpr repeat protein;;kustc0533;Q1PVL7
rpsO;30S ribosomal protein S15;;kustc0534;Q1PVN3
pnp;Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase);;kustc0535;Q1PVN2
;Similar to Cold shock protein (CspB);;kustc0536;Q1PVN1
;Predicted orf;;kustc0537;Q1PVN0
;Similar to sensory transduction histidine kinase protein;;kustc0538;Q1PVM9
;Strongly similar to peroxiredoxin (Thioredoxin peroxidase);;kustc0541;Q1PVM6
;Predicted orf;;kustc0542;Q1PVM5
;Predicted orf;;kustc0544;Q1PVP0
;Predicted orf;;kustc0545;Q1PVN9
;Similar to molybdopterin oxidoreductase, molybdopterin-containing subunit (EC 1.-.-.-);;kustc0546;Q1PVN8
;Uncharacterized protein;;kustc0549 kuste3900 kuste4043;Q1PVN5
;DEDD_Tnp_IS110 domain-containing protein;;kustc0550;Q1PVN4
;Uncharacterized protein;;kustc0551;Q1PVQ0
metF;Methylenetetrahydrofolate reductase (EC 1.5.1.20);;kustc0552;Q1PVP9
;Uncharacterized protein;;kustc0553;Q1PVP8
;Uncharacterized protein;;kustc0556;Q1PVP5
;Dehyd-heme_bind domain-containing protein;;kustc0559;Q1PVP2
pfk pfkA;ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase);;kustc0560;Q1PVR0
;Uncharacterized protein;;kustc0561;Q1PVQ9
petJ;Cytochrome c-552 Ks_3357 (Similar to cytochrome c-553);;kustc0562;Q30JB4
;Cytochrome c-552 Ks_3358 (Similar to cytochrome c6);;kustc0563;Q30JB5
hsp;Similar to small heat shock protein;;kustc0568;Q1PVQ2
dprA;Strongly similar to competence protein DprA;;kustc0569;Q1PVQ1
aroB;3-dehydroquinate synthase (DHQS) (EC 4.2.3.4);;kustc0570;Q1PVR9
;Uncharacterized protein;;kustc0571;Q1PVR8
ATPD atpD;ATP synthase subunit beta (EC 7.1.2.2) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta);;kustc0572;Q1PVR7
ATPB atpB;ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6);;kustc0575;Q1PVR4
atpH atpF;"Multifunctional fusion protein [Includes: ATP synthase subunit b (ATP synthase F(0) sector subunit b) (ATPase subunit I) (F-type ATPase subunit b) (F-ATPase subunit b);ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)]";;kustc0577;Q1PVR2
ATPA atpA;ATP synthase subunit alpha (EC 7.1.2.2) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha);;kustc0578;Q1PVR1
;Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1);;kustc0580;Q1PVS8
;Uncharacterized protein;;kustc0582;Q1PVS6
;Uncharacterized protein;;kustc0583;Q1PVS5
;Uncharacterized protein;;kustc0584;Q1PVS4
;Uncharacterized protein;;kustc0587;Q1PVS1
;Uncharacterized protein;;kustc0588 kuste2893;Q1PVS0
;Uncharacterized protein;;kustc0589 kuste2761;Q1PVT8
;Uncharacterized protein;;kustc0590;Q1PVT7
;Uncharacterized protein;;kustc0591;Q1PVT6
;Uncharacterized protein;;kustc0592;Q1PVT5
;Uncharacterized protein;;kustc0593;Q1PVT4
;Uncharacterized protein;;kustc0594;Q1PVT3
;Uncharacterized protein;;kustc0595;Q1PVT2
;Uncharacterized protein;;kustc0596;Q1PVT1
;Uncharacterized protein;;kustc0597;Q1PVT0
;Y1_Tnp domain-containing protein;;kustc0598;Q1PVU7
;Uncharacterized protein;;kustc0601;Q1PVU4
;Uncharacterized protein;;kustc0602;Q1PVU3
;Uncharacterized protein;;kustc0603;Q1PVU2
;Uncharacterized protein;;kustc0605;Q1PVU0
;Transposase_31 domain-containing protein;;kustc0606;Q1PVT9
;Uncharacterized protein;;kustc0607;Q1PVV6
;Uncharacterized protein;;kustc0608;Q1PVV5
;Uncharacterized protein;;kustc0609;Q1PVV4
;Uncharacterized protein;;kustc0610;Q1PVV3
;Uncharacterized protein;;kustc0612;Q1PVV1
;Uncharacterized protein;;kustc0613;Q1PVV0
;Uncharacterized protein;;kustc0614;Q1PVU9
;Uncharacterized protein;;kustc0615;Q1PVU8
;Uncharacterized protein;;kustc0616;Q1PVW5
;Uncharacterized protein;;kustc0617;Q1PVW4
;Uncharacterized protein;;kustc0618;Q1PVW3
;Uncharacterized protein;;kustc0619;Q1PVW2
;Uncharacterized protein;;kustc0620;Q1PVW1
fabG;Similar to 3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100);;kustc0621;Q1PVW0
neuB;Similarity to N-acetyl neuramic acid synthetase NeuB (EC 4.1.3.-);;kustc0622;Q1PVV9
hemL;Similar to glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8);;kustc0624;Q1PVV7
kdsB;Similar to 3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38);;kustc0625;Q1PVX5
ubiG;Similar to 3-demethylubiquinone-9 3-methyltransferase (EC 2.1.1.64);;kustc0626;Q1PVX4
;B12-binding domain-containing protein;;kustc0627;Q1PVX3
;Uncharacterized protein;;kustc0628;Q1PVX2
;Uncharacterized protein;;kustc0629;Q1PVX1
;B12-binding domain-containing protein;;kustc0630;Q1PVX0
galE;Similar to UDPglucose 4-epimerase;;kustc0631;Q1PVW9
;Similar to glycosyltransferase (EC 2.4.1.-);;kustc0632;Q1PVW8
;Methyltransf_11 domain-containing protein;;kustc0633;Q1PVW7
;Elp3 domain-containing protein;;kustc0634;Q1PVW6
;DUF3880 domain-containing protein;;kustc0635;Q1PVY5
;B12-binding domain-containing protein;;kustc0636;Q1PVY4
;Uncharacterized protein;;kustc0637;Q1PVY3
;Uncharacterized protein;;kustc0638;Q1PVY2
;Uncharacterized protein;;kustc0639;Q1PVY1
tnpA;Similar to transposase tnpA;;kustc0642;Q1PVX8
;HEPN domain-containing protein;;kustc0643;Q1PVX7
;Uncharacterized protein;;kustc0644;Q1PVX6
mtfB;Similar to mannosyltransferase B (EC 2.4.1.-);;kustc0645;Q1PVZ5
;Uncharacterized protein;;kustc0646;Q1PVZ4
;PINc domain-containing protein;;kustc0647;Q1PVZ3
;Uncharacterized protein;;kustc0648;Q1PVZ2
;Uncharacterized protein;;kustc0649;Q1PVZ1
;Uncharacterized protein;;kustc0650;Q1PVZ0
;Uncharacterized protein;;kustc0651;Q1PVY9
rfaF;Similar to ADP-heptose-LPS-heptosyl transferase II (EC 2.4.1.-);;kustc0652;Q1PVY8
;Uncharacterized protein;;kustc0653;Q1PVY7
moaA;Similar to molybdenum cofactor biosynthesis protein A;;kustc0654;Q1PVY6
tktB;Similar to transketolase N-terminal section / tranketolase B (EC 2.2.1.1);;kustc0655;Q1PW04
tktA;Similar to transketolase C-terminal section / tranketolase A (EC 2.2.1.1);;kustc0656;Q1PW03
;Uncharacterized protein;;kustc0657;Q1PW02
;Similar to dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83);;kustc0658;Q1PW01
;Uncharacterized protein;;kustc0659;Q1PW00
;Uma2 domain-containing protein;;kustc0660;Q1PVZ9
;Radical_SAM domain-containing protein;;kustc0661;Q1PVZ8
;Uncharacterized protein;;kustc0662;Q1PVZ7
moaA;Similar to molybdopterin cofactor synthesis protein MoaA;;kustc0663;Q1PVZ6
;PINc domain-containing protein;;kustc0664;Q1PW14
;Uncharacterized protein;;kustc0665;Q1PW13
;Uncharacterized protein;;kustc0666;Q1PW12
;Uncharacterized protein;;kustc0667;Q1PW11
;Uncharacterized protein;;kustc0668;Q1PW10
;Reverse transcriptase domain-containing protein;;kustc0669;Q1PW09
;Uncharacterized protein;;kustc0670;Q1PW08
;Uncharacterized protein;;kustc0671;Q1PW07
;Uncharacterized protein;;kustc0672;Q1PW06
;Uncharacterized protein;;kustc0673;Q1PW05
;Uncharacterized protein;;kustc0674;Q1PW18
;Uma2 domain-containing protein;;kustc0675;Q1PW17
;Uncharacterized protein;;kustc0678;Q1PW28
sdhA;Similar to succinate dehydrogenase subunit A (EC 1.3.99.1);;kustc0680;Q1PW26
sdhC;Similar to succinate dehydrogenase subunit C (EC 1.3.99.1);;kustc0681;Q1PW25
ogt;Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63) (6-O-methylguanine-DNA methyltransferase) (MGMT) (O-6-methylguanine-DNA-alkyltransferase);;kustc0687;Q1PW19
;Uncharacterized protein;;kustc0689;Q1PW35
;Uncharacterized protein;;kustc0692;Q1PW32
;Uncharacterized protein;;kustc0693;Q1PW31
kustc0694);Hydrazine dehydrogenase (HDH) (EC 1.7.2.8) (Octaheme c-type cytochrome;;kustc0694;Q1PW30
;TPR_REGION domain-containing protein;;kustc0695;Q1PW29
add;Adenine deaminase (ADE) (EC 3.5.4.2) (Adenine aminohydrolase) (AAH);;kustc0696;Q1PW46
;Uncharacterized protein;;kustc0697;Q1PW45
mpgP;Similar to mannosyl-3-phosphoglycerate phosphatase (EC 3.1.3.70);;kustc0700;Q1PW42
malF;Strongly similar to trehalose/maltose transport protein MalF;;kustc0701;Q1PW41
;Uncharacterized protein;;kustc0703 kustc0992 kustc1249 kuste4539;Q1PW39
;DDE_5 domain-containing protein;;kustc0704 kustc0993 kustc1248 kuste4540;Q1PW38
;Uncharacterized protein;;kustc0706;Q1PW56
;Uncharacterized protein;;kustc0707;Q1PW55
;Uncharacterized protein;;kustc0708;Q1PW54
glcD;Similar to glycolate oxidase subunit GlcD (EC 1.1.3.15);;kustc0709;Q1PW53
aspC;Aminotransferase (EC 2.6.1.-);;kustc0710;Q1PW52
;Uncharacterized protein;;kustc0711;Q1PW51
;Uncharacterized protein;;kustc0716;Q1PW66
;Uncharacterized protein;;kustc0719;Q1PW63
;Uncharacterized protein;;kustc0720;Q1PW62
thiG;Thiazole synthase (EC 2.8.1.10);;kustc0722;Q1PW60
thiS;Similar to thiS (Thiamine biosynthesis);;kustc0723;Q1PW59
;Uncharacterized protein;;kustc0724;Q1PW58
;UDG domain-containing protein;;kustc0725;Q1PW57
;Uncharacterized protein;;kustc0726;Q1PW76
;Uncharacterized protein;;kustc0727;Q1PW75
;Uncharacterized protein;;kustc0728;Q1PW74
nqrDE rnfE;Ion-translocating oxidoreductase complex subunit E (EC 7.-.-.-) (Rnf electron transport complex subunit E);;kustc0731;Q1PW71
nqrDE rnfA;Ion-translocating oxidoreductase complex subunit A (EC 7.-.-.-) (Rnf electron transport complex subunit A);;kustc0732;Q1PW70
ilvC;Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase);;kustc0734;Q1PW68
;Uncharacterized protein;;kustc0736;Q1PW86
;Uncharacterized protein;;kustc0737;Q1PW85
;Uncharacterized protein;;kustc0738;Q1PW84
;Uncharacterized protein;;kustc0739 kuste3697;Q1PW83
;Uncharacterized protein;;kustc0740;Q1PW82
;Uncharacterized protein;;kustc0741;Q1PW81
;Uncharacterized protein;;kustc0742;Q1PW80
moaA/nirJ/ppqE;Similar to moaA/nifB/ppqE/nirJ protein family for cofactor bionsynthesis;;kustc0743;Q1PW79
;Uncharacterized protein;;kustc0744;Q1PW78
;DctA-YdbH domain-containing protein;;kustc0745;Q1PW77
;Uncharacterized protein;;kustc0746;Q1PW95
Pgp;Similar to phosphoglycolate phosphatase;;kustc0747;Q1PW94
;Protein HflK;;kustc0748;Q1PW93
;Uncharacterized protein;;kustc0753;Q1PW88
;Peptidase_S8 domain-containing protein;;kustc0754;Q1PW87
;Similar to Na+/H+ antiporter;;kustc0755;Q1PWA5
;Uncharacterized protein;;kustc0756;Q1PWA4
;Uncharacterized protein;;kustc0757;Q1PWA3
;Uncharacterized protein;;kustc0758;Q1PWA2
;Uncharacterized protein;;kustc0759;Q1PWA1
;Uncharacterized protein;;kustc0760;Q1PWA0
;Uncharacterized protein;;kustc0761;Q1PW99
;Similar to HtrA-like protein;;kustc0762;Q1PW98
;Uncharacterized protein;;kustc0763;Q1PW97
;1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51);;kustc0764;Q1PW96
;Similar to O-linked GlcNAc transferase;;kustc0765;Q1PWB4
;Uncharacterized protein;;kustc0766;Q1PWB3
;Phage_Mu_F domain-containing protein;;kustc0767;Q1PWB2
cut;Strongly similar to divalent cation tolerance protein;;kustc0768;Q1PWB1
;Uncharacterized protein;;kustc0772;Q1PWA7
;Similar to O-linked GlcNAc transferase;;kustc0773;Q1PWA6
;Uncharacterized protein;;kustc0777;Q1PWC0
;Uncharacterized protein;;kustc0778;Q1PWB9
;Uncharacterized protein;;kustc0781;Q1PWB6
;Uncharacterized protein;;kustc0783;Q1PWD2
ychF;Ribosome-binding ATPase YchF;;kustc0784;Q1PWD1
;Uncharacterized protein;;kustc0785;Q1PWD0
;Uncharacterized protein;;kustc0787;Q1PWC8
;Uncharacterized protein;;kustc0788;Q1PWC7
;Uncharacterized protein;;kustc0789;Q1PWC6
;Uncharacterized protein;;kustc0791;Q1PWC4
;Uncharacterized protein;;kustc0794;Q1PWE1
;Uncharacterized protein;;kustc0795;Q1PWE0
